"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (g)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Minimum Quantity","Maximum Quantity","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default"
"207a4860-fa83-11eb-b653-3d20006cf9b3","variable","ANSHU_058_S","Digital Print Ikat Shirt","1","","visible","","<p><span style=""color: #444444;"">ï»¿For Sizing Chart click <a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a></span></p>
<p><span style=""color: #444444;"" mce-data-marked=""1"">This classic &amp; understated Ikat shirt is your go-to shirt for a relaxed and easy going look.Â </span></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: White</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Regular</span><br><span style=""color: #444444;"">Pattern: Ikat</span><br><span style=""color: #444444;"">Buttons: Wooden</span>Â </p>
<p><strong>Know your Ikat</strong><br> <span style=""font-weight: 400;"">Ikat fabrics are popular for their rich colors and distinct beautiful designs.</span><br>Making an Ikat fabric is a labor intensive process as it involves hand weaving through narrow looms. This style of weaving uses a resist dyeing process that is similar to tie-n-dye.The difference is that in tie-n-dye the dying process is applied on the fabric, whereas in ikat, the dyeing process in done on the yarn itself. It uses the warp or the weft technique to weave a pattern or design. The craftsmen first ties bundles of tie-n-dye warp threads to the loom in a pattern that matches the planned fabric design. Then, he weaves the weft thread through, and the fabric design emerges. When both warp and weft are tie-dyed then it is called double Ikat and it requires great mastery and skill. The yarn bleed or the blurriness of the design is the identifying factor in an original Ikat.</p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/207a4860-fa83-11eb-b653-3d20006cf9b3/16286727154621.png","","","ANSHU_058_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"421","variation","ANSHU_058_S","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_058_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"422","variation","ANSHU_058_M","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_058_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"423","variation","ANSHU_058_L","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_058_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"424","variation","ANSHU_058_XL","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_058_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"425","variation","ANSHU_058_XXL","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_058_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"2091a710-fa83-11eb-abfd-e9f3f25f6225","variable","ANSHU_065_S","Digital Print Ikat Shirt","1","","visible","","<p><span style=""color: #444444;"">ï»¿For Sizing Chart click <a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a></span></p>
<p><span style=""color: #444444;"" mce-data-marked=""1"">This classic &amp; understated Ikat shirt is your go-to shirt for a relaxed and easy going look.Â </span></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: White</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Regular</span><br><span style=""color: #444444;"">Pattern: Ikat</span><br><span style=""color: #444444;"">Buttons: Wooden</span>Â </p>
<p><strong>Know your Ikat</strong><br> <span style=""font-weight: 400;"">Ikat fabrics are popular for their rich colors and distinct beautiful designs.</span><br>Making an Ikat fabric is a labor intensive process as it involves hand weaving through narrow looms. This style of weaving uses a resist dyeing process that is similar to tie-n-dye.The difference is that in tie-n-dye the dying process is applied on the fabric, whereas in ikat, the dyeing process in done on the yarn itself. It uses the warp or the weft technique to weave a pattern or design. The craftsmen first ties bundles of tie-n-dye warp threads to the loom in a pattern that matches the planned fabric design. Then, he weaves the weft thread through, and the fabric design emerges. When both warp and weft are tie-dyed then it is called double Ikat and it requires great mastery and skill. The yarn bleed or the blurriness of the design is the identifying factor in an original Ikat.</p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/2091a710-fa83-11eb-abfd-e9f3f25f6225/16286727167986.png","","","ANSHU_065_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"426","variation","ANSHU_065_S","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_065_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"427","variation","ANSHU_065_M","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_065_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"428","variation","ANSHU_065_L","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_065_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"429","variation","ANSHU_065_XL","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_065_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"430","variation","ANSHU_065_XXL","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_065_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"20a4c6e0-fa83-11eb-bb8e-696e3a960c08","variable","ANSHU_066_S","Multi Colour Ikat Shirt","1","","visible","","<p><span style=""color: #444444;"">ï»¿For Sizing Chart click <a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a></span></p>
<p><span style=""color: #444444;"" mce-data-marked=""1"">This classic &amp; understated Ikat shirt is your go-to shirt for a relaxed and easy going look.Â </span></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: White</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Regular</span><br><span style=""color: #444444;"">Pattern: Ikat</span><br><span style=""color: #444444;"">Buttons: Wooden</span>Â </p>
<p><strong>Know your Ikat</strong><br> <span style=""font-weight: 400;"">Ikat fabrics are popular for their rich colors and distinct beautiful designs.</span><br>Making an Ikat fabric is a labor intensive process as it involves hand weaving through narrow looms. This style of weaving uses a resist dyeing process that is similar to tie-n-dye.The difference is that in tie-n-dye the dying process is applied on the fabric, whereas in ikat, the dyeing process in done on the yarn itself. It uses the warp or the weft technique to weave a pattern or design. The craftsmen first ties bundles of tie-n-dye warp threads to the loom in a pattern that matches the planned fabric design. Then, he weaves the weft thread through, and the fabric design emerges. When both warp and weft are tie-dyed then it is called double Ikat and it requires great mastery and skill. The yarn bleed or the blurriness of the design is the identifying factor in an original Ikat.</p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/20a4c6e0-fa83-11eb-bb8e-696e3a960c08/16286727166720.png","","","ANSHU_066_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"431","variation","ANSHU_066_S","Multi Colour Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_066_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"432","variation","ANSHU_066_M","Multi Colour Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_066_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"433","variation","ANSHU_066_L","Multi Colour Ikat Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_066_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"434","variation","ANSHU_066_XL","Multi Colour Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_066_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
"435","variation","ANSHU_066_XXL","Multi Colour Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_066_S","","","","","","","","","Size","2XL","","0","","","","","","","","","","",""
"20c20cd0-fa83-11eb-bfb8-7fa2691ff22b","variable","ANSHU_067_S","Digital Print Ikat Shirt","1","","visible","","<p><span style=""color: #444444;"">ï»¿For Sizing Chart click <a href=""https://Pinstitch.in/pages/size-chart"" target=""_blank"">here</a></span></p>
<p><span style=""color: #444444;"" mce-data-marked=""1"">This classic &amp; understated Ikat shirt is your go-to shirt for a relaxed and easy going look.Â </span></p>
<p><span style=""color: #444444;"">Fabric: Cotton</span><br><span style=""color: #444444;"">Color: White</span><br><span style=""color: #444444;"">Fit: Regular</span><br><span style=""color: #444444;"">Sleeve: Full Sleeve</span><br><span style=""color: #444444;"">Collar: Regular</span><br><span style=""color: #444444;"">Pattern: Ikat</span><br><span style=""color: #444444;"">Buttons: Wooden</span>Â </p>
<p><strong>Know your Ikat</strong><br> <span style=""font-weight: 400;"">Ikat fabrics are popular for their rich colors and distinct beautiful designs.</span><br>Making an Ikat fabric is a labor intensive process as it involves hand weaving through narrow looms. This style of weaving uses a resist dyeing process that is similar to tie-n-dye.The difference is that in tie-n-dye the dying process is applied on the fabric, whereas in ikat, the dyeing process in done on the yarn itself. It uses the warp or the weft technique to weave a pattern or design. The craftsmen first ties bundles of tie-n-dye warp threads to the loom in a pattern that matches the planned fabric design. Then, he weaves the weft thread through, and the fabric design emerges. When both warp and weft are tie-dyed then it is called double Ikat and it requires great mastery and skill. The yarn bleed or the blurriness of the design is the identifying factor in an original Ikat.</p>","","","taxable","","1","","","","","150","","","","1","","","","","Most Popular","","http://shopify.test/storage/1/images/20c20cd0-fa83-11eb-bfb8-7fa2691ff22b/16286727164326.png","","","ANSHU_067_S","","","","","","","","","Size","S, M, L, XL, 2XL","1","0","S","","","","","","","","","",""
"436","variation","ANSHU_067_S","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_067_S","","","","","","","","","Size","S","","0","","","","","","","","","","",""
"437","variation","ANSHU_067_M","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_067_S","","","","","","","","","Size","M","","0","","","","","","","","","","",""
"438","variation","ANSHU_067_L","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","999","","","","150","","","","","","799","1599","","","","","","","ANSHU_067_S","","","","","","","","","Size","L","","0","","","","","","","","","","",""
"439","variation","ANSHU_067_XL","Digital Print Ikat Shirt","1","","visible","","","","","taxable","parent","1","1000","","","","150","","","","","","799","1599","","","","","","","ANSHU_067_S","","","","","","","","","Size","XL","","0","","","","","","","","","","",""
